,id,imte1,imte2,imte3,imte4,imte5,safeinform,skillmat,wsituation1,wsituation2,wsituation3,wsituation4,wsituation5,wsituation11,wsituation6,wsituation7,wsituation,wsituation.1,wsituation10,wsituation12,wsituation13,wsituation14,wstat1,wstat2,wstat3,wstat4,wstat5,wstat6,wstat7,emo_manual,asb5,asb6,asb7,disc1,disc5,disc,disc10,disc11,disc6,disc7,disc.1,disc2,disc3,disc4,wtime_con1,wday,wday_week,ctime,wtime_night_a,wtime_sun_a,wtime_sat_a,wtime_long_a,wtime_night2,wtime_night3
59,1000709_1,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3,3,2.0,2.0,2.0,3.0,2.0,4.0,3,2,3,3,3.0,3,3.0,2.0,2,2,3.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,70.0,0.0,0.0,1.0,1.0,2,2
60,1000723_2,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,3,2.0,3.0,2.0,2.0,3.0,3.0,3,3,2,4,3.0,4,3.0,3.0,2,2,3.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
61,1000770_1,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2,3,3.0,3.0,2.0,2.0,2.0,2.0,2,3,2,2,3.0,3,3.0,2.0,2,2,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,1.0,2,2
62,1000778_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,3.0,3.0,2.0,3.0,2,2,2,4,2.0,2,3.0,3.0,2,3,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,1.0,1.0,2,2
63,1000778_2,2.0,3.0,2.0,3.0,3.0,2.0,2.0,3,3,2.0,3.0,2.0,3.0,2.0,2.0,3,3,3,3,3.0,3,3.0,2.0,3,2,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
64,1000791_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,3,2.0,3.0,2.0,3.0,2.0,3.0,2,4,3,4,3.0,4,3.0,2.0,3,4,3.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,1.0,1.0,1,2
65,1000791_2,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,2,3.0,3.0,3.0,3.0,2.0,3.0,2,2,4,3,4.0,3,2.0,3.0,3,2,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
66,1000798_2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,3.0,2.0,3.0,3.0,2.0,3.0,2,3,2,3,3.0,4,3.0,3.0,2,2,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
67,1000808_1,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2,1,2.0,2.0,2.0,1.0,2.0,2.0,2,2,2,3,2.0,3,2.0,1.0,2,2,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,1.0,0.0,2,2
68,1000810_1,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3,2,3.0,4.0,2.0,3.0,2.0,3.0,3,2,3,2,3.0,3,3.0,2.0,2,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,10.0,0.0,0.0,1.0,0.0,2,2
69,1000815_1,3.0,3.0,2.0,3.0,2.0,2.0,3.0,2,2,1.0,2.0,2.0,1.0,2.0,2.0,2,1,2,2,1.0,2,3.0,2.0,2,3,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,35.0,0.0,0.0,0.0,0.0,2,2
70,1000817_1,3.0,1.0,2.0,1.0,3.0,2.0,2.0,2,1,2.0,4.0,4.0,3.0,4.0,2.0,3,2,2,2,3.0,2,2.0,2.0,1,2,2.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,20.0,0.0,0.0,1.0,0.0,2,2
71,1000845_1,3.0,1.0,1.0,2.0,2.0,2.0,3.0,2,1,2.0,2.0,1.0,2.0,2.0,1.0,2,2,1,2,2.0,2,2.0,1.0,2,2,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2
72,1000845_2,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2,1,2.0,1.0,2.0,2.0,1.0,2.0,2,1,2,2,1.0,2,2.0,2.0,1,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
73,1000845_3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2.0,4.0,3.0,2.0,4.0,2.0,2,2,1,2,2.0,2,3.0,2.0,2,2,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,120.0,0.0,0.0,1.0,0.0,2,2
74,1000846_1,2.0,1.0,2.0,1.0,3.0,2.0,3.0,2,1,2.0,2.0,2.0,1.0,3.0,2.0,2,2,1,2,3.0,2,3.0,2.0,2,3,2.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,50.0,0.0,1.0,1.0,1.0,2,2
75,1000846_2,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2,2,2.0,1.0,2.0,1.0,2.0,2.0,1,2,2,1,2.0,2,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,1.0,0.0,2,2
76,1000891_1,3.0,1.0,1.0,1.0,3.0,1.0,3.0,2,1,2.0,2.0,1.0,2.0,4.0,1.0,2,1,2,3,2.0,2,2.0,2.0,1,2,2.0,4.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
77,1000896_1,3.0,1.0,2.0,3.0,4.0,2.0,2.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,2,1,2,3,2.0,3,2.0,2.0,3,3,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2
78,1000910_1,3.0,1.0,2.0,2.0,3.0,2.0,3.0,3,2,4.0,3.0,4.0,3.0,4.0,3.0,2,3,3,2,3.0,3,2.0,2.0,3,2,3.0,5.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
79,1000927_2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,2.0,2,2.0,2.0,1,2,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,20.0,0.0,0.0,0.0,0.0,2,2
80,1000927_3,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,7.0,7.0,7.0,2.0,4.0,3.0,2,2,2,4,3.0,3,3.0,2.0,3,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,30.0,0.0,0.0,1.0,0.0,2,2
81,1000933_1,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2,2,1.0,2.0,2.0,1.0,2.0,2.0,2,1,2,2,2.0,2,2.0,1.0,2,1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
82,1000933_2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3,3,3.0,3.0,2.0,2.0,3.0,3.0,2,2,2,4,3.0,5,2.0,2.0,2,2,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2
83,1000947_1,3.0,1.0,1.0,2.0,2.0,1.0,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2.0,2,2,1,4,2.0,2,2.0,2.0,2,2,1.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
84,1000953_1,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2,1,2.0,2.0,1.0,2.0,2.0,1.0,2,2,2,2,1.0,2,2.0,1.0,2,2,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,1.0,1.0,0.0,2,2
85,1000953_2,2.0,2.0,1.0,2.0,3.0,2.0,3.0,2,1,2.0,2.0,1.0,2.0,4.0,2.0,2,2,2,2,2.0,2,2.0,1.0,2,2,1.0,7.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,1.0,0.0,2,2
86,1000957_1,3.0,2.0,1.0,2.0,3.0,1.0,2.0,2,1,2.0,2.0,1.0,2.0,4.0,2.0,2,1,2,2,3.0,2,2.0,1.0,2,2,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,1.0,1.0,0.0,2,2
87,1000957_2,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2,1,2.0,3.0,3.0,2.0,4.0,2.0,1,2,2,2,2.0,2,3.0,2.0,1,2,2.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,1.0,1.0,0.0,2,2
88,1000974_1,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2,1,2.0,2.0,2.0,1.0,4.0,2.0,2,2,1,2,2.0,2,2.0,2.0,1,2,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,60.0,0.0,0.0,1.0,0.0,2,2
89,1000988_1,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2,1,2.0,2.0,3.0,2.0,4.0,3.0,2,3,2,3,2.0,3,2.0,2.0,1,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,1.0,1.0,0.0,2,2
90,1001026_3,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2,2,2.0,2.0,1.0,2.0,2.0,2.0,1,2,2,3,2.0,2,2.0,1.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
91,1001100_1,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1,2.0,1.0,2.0,2.0,2.0,1.0,1,2,2,3,2.0,2,2.0,1.0,2,2,2.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,1.0,2,2
92,1001100_2,3.0,1.0,1.0,2.0,3.0,1.0,3.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,1,2,2,3,2.0,2,2.0,1.0,2,2,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
93,1001103_1,3.0,1.0,1.0,2.0,3.0,2.0,3.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,2,2,2,3,2.0,2,2.0,2.0,2,3,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
94,1001113_1,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2,2,2.0,2.0,1.0,2.0,2.0,2.0,2,2,1,2,2.0,2,3.0,2.0,2,1,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,1.0,0.0,2,2
95,1001118_1,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2,2,1,2,2.0,2,2.0,1.0,2,2,1.0,7.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,130.0,0.0,0.0,0.0,0.0,2,2
96,1001169_1,3.0,3.0,1.0,1.0,3.0,2.0,3.0,3,2,3.0,3.0,3.0,2.0,2.0,2.0,2,3,2,3,3.0,3,2.0,2.0,1,2,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
97,1001176_1,3.0,1.0,1.0,2.0,3.0,2.0,2.0,2,1,2.0,1.0,2.0,2.0,1.0,2.0,2,2,2,2,2.0,3,2.0,2.0,2,1,2.0,5.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,45.0,0.0,0.0,1.0,0.0,2,2
98,1001182_1,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2,2,2,2,1.0,2,2.0,1.0,2,2,2.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2
99,1001250_1,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2,1,2.0,2.0,1.0,2.0,2.0,2.0,1,2,2,2,2.0,2,2.0,1.0,2,3,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,45.0,0.0,0.0,0.0,0.0,2,2
100,1001252_1,3.0,1.0,1.0,3.0,2.0,1.0,2.0,2,1,2.0,2.0,1.0,2.0,3.0,2.0,2,2,2,3,2.0,3,2.0,2.0,1,2,2.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,1.0,2,2
101,1001277_2,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,2.0,2.0,2,3,2,2,3.0,2,2.0,2.0,3,2,2.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,55.0,0.0,0.0,1.0,0.0,2,2
102,1001303_1,3.0,1.0,1.0,2.0,2.0,2.0,2.0,2,1,2.0,2.0,2.0,1.0,3.0,2.0,2,2,2,3,2.0,4,3.0,2.0,2,1,2.0,5.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
103,1001303_2,3.0,1.0,1.0,1.0,3.0,2.0,2.0,2,1,2.0,2.0,4.0,1.0,2.0,2.0,2,2,2,3,2.0,2,2.0,1.0,2,2,2.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,50.0,0.0,0.0,0.0,0.0,2,2
104,1001341_3,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2,2,1.0,2.0,2.0,2.0,1.0,2.0,2,2,2,4,2.0,2,2.0,2.0,3,2,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
105,1001355_1,3.0,1.0,1.0,2.0,4.0,2.0,3.0,2,1,2.0,4.0,7.0,2.0,4.0,3.0,2,2,3,2,3.0,2,3.0,2.0,2,2,2.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,10.0,0.0,0.0,1.0,0.0,2,2
106,1001355_2,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2,2,7.0,7.0,7.0,2.0,3.0,2.0,2,2,3,2,3.0,3,4.0,2.0,2,3,3.0,4.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
107,1001362_1,3.0,1.0,1.0,2.0,3.0,1.0,2.0,2,2,1.0,2.0,1.0,2.0,2.0,1.0,2,2,1,2,2.0,2,3.0,2.0,1,2,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2
108,1001369_1,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2,1,4.0,3.0,7.0,2.0,2.0,3.0,2,2,2,4,2.0,3,3.0,2.0,2,3,2.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,60.0,0.0,0.0,1.0,0.0,2,2
109,1001433_1,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,3,3.0,2.0,3.0,2.0,3.0,3.0,2,3,2,4,3.0,3,2.0,3.0,2,3,3.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
110,1001452_2,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3,2,2.0,3.0,3.0,3.0,3.0,2.0,3,2,3,4,3.0,3,3.0,3.0,2,2,3.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,70.0,0.0,0.0,0.0,0.0,2,2
111,1001456_1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,3,2.0,3.0,3.0,2.0,3.0,2.0,3,3,3,3,3.0,3,3.0,2.0,3,2,3.0,7.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,70.0,0.0,0.0,0.0,1.0,2,2
112,1001462_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3,2,2.0,2.0,3.0,3.0,3.0,2.0,3,2,2,3,3.0,3,3.0,2.0,2,3,2.0,7.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,1.0,0.0,2,2
113,1001468_1,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,3.0,2.0,3.0,2.0,3.0,2,2,3,2,2.0,2,3.0,2.0,2,2,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,70.0,0.0,0.0,1.0,1.0,2,2
114,1001468_2,2.0,2.0,1.0,2.0,2.0,2.0,2.0,3,3,2.0,2.0,3.0,3.0,3.0,3.0,2,3,2,4,3.0,3,3.0,2.0,2,2,3.0,5.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,1.0,2,2
115,1001474_1,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,2,2.0,3.0,2.0,3.0,2.0,3.0,2,2,3,3,2.0,2,3.0,3.0,2,3,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2
116,1001474_2,3.0,3.0,3.0,3.0,3.0,2.0,2.0,3,3,3.0,2.0,2.0,3.0,2.0,2.0,3,3,3,3,3.0,3,3.0,3.0,3,2,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2
117,1001483_1,2.0,1.0,1.0,1.0,1.0,3.0,2.0,3,4,3.0,3.0,3.0,3.0,3.0,4.0,4,3,3,3,4.0,2,3.0,4.0,3,4,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1,6,120.0,0.0,0.0,1.0,0.0,2,2
118,1001483_2,3.0,2.0,1.0,2.0,3.0,2.0,2.0,3,3,2.0,4.0,3.0,3.0,3.0,3.0,4,4,3,3,4.0,3,3.0,3.0,3,4,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,100.0,0.0,0.0,1.0,0.0,2,2
119,1001493_1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2,2,2.0,3.0,2.0,2.0,2.0,1.0,2,2,1,2,2.0,2,2.0,2.0,3,2,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2
120,1001493_2,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2,2,3.0,1.0,3.0,2.0,3.0,3.0,2,3,2,2,3.0,2,2.0,2.0,3,2,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,100.0,0.0,0.0,0.0,0.0,2,2
121,1001494_1,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2,3,2.0,4.0,3.0,2.0,4.0,4.0,3,3,2,2,3.0,3,3.0,2.0,4,2,3.0,3.0,3.0,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,40.0,0.0,1.0,1.0,0.0,2,2
122,1001555_1,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2,3,2.0,4.0,4.0,2.0,3.0,3.0,3,3,3,2,3.0,3,2.0,3.0,3,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2
123,1001555_2,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2,2,7.0,7.0,7.0,2.0,2.0,3.0,3,2,2,3,3.0,3,2.0,2.0,3,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,60.0,0.0,0.0,1.0,1.0,2,2
124,1001559_1,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3,3,4.0,3.0,4.0,2.0,3.0,3.0,4,3,2,3,3.0,2,3.0,3.0,3,2,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,6,60.0,0.0,0.0,1.0,0.0,2,2
125,1001559_2,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2,3,3.0,2.0,2.0,3.0,3.0,2.0,2,3,3,2,3.0,3,2.0,2.0,2,3,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2
126,1001559_3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2,3,3.0,2.0,4.0,3.0,2.0,2.0,3,3,2,3,3.0,3,3.0,2.0,3,2,3.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,6,0.0,0.0,0.0,1.0,0.0,2,2
127,1001562_1,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3,2,3.0,2.0,4.0,3.0,2.0,3.0,2,2,2,3,2.0,2,2.0,2.0,2,3,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,0.0,1.0,0.0,0.0,0.0,2,2
128,1001588_2,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,3.0,2.0,3.0,2.0,1.0,2.0,2,2,2,3,3.0,2,2.0,3.0,3,2,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2
