,id,burnout60,area,gender,age,wduration_y,earning1,earning2_r,wtime_r,woutside4_a,wtime_length5,age_group,emp_period_group,wtime_group,compsize_group,woutside_group,compsize_group_a,wday_week_group_a,woutside4_group_a,occ_t2_group_a,earning2_group_b,occ_group_a,emp_stat,emp_con_term,emp_keep,emp_own_mgmt,emp_fptime,emp_wage,emp_stat_sp,income_pos_a,income_pos_b,income_pos_c,income_pos_d,income_pos_e,income_pos_f,income_pos_g,income_pos_h,income_pos_i,income_pos_j,emp_place,emp_suggest_a,emp_suggest_b,emp_boss_gender,emp_manaqual_a,emp_manaqual_b,emp_manaqual_c,emp_manaqual_d,emp_manaqual_e,emp_comp_ass_a,emp_comp_ass_b,emp_comp_ass_c,emp_comp_ass_d,emp_comp_ass_e,emp_comp_ass_f,emp_rep,emp_winflu_a,emp_winflu_b,emp_winflu_c,emp_tra_b,emp_tra_c,emp_tra_d,wsector,comp_size_a,comp_size_b,comp_female,comp_sjob,ch_tech,ch_me,ch_ps,imte1,imte2,imte3,imte4,imte5,safeinform,wsituation1,wsituation2,wsituation3,wsituation4,wsituation5,wsituation11,wsituation6,wsituation7,wsituation,wsituation.1,wsituation10,wsituation12,wsituation13,wsituation14,wstat1,wstat2,wstat3,wstat4,wstat5,wstat6,wstat7,emo_manual,asb5,asb6,asb7,disc1,disc5,disc,disc10,disc11,disc6,disc7,disc.1,disc2,disc3,disc4,wtime_con1,wday,wday_week,ctime,wtime_night_a,wtime_sun_a,wtime_sat_a,wtime_long_a,wtime_night2,wtime_night3,wtime_resilience,wtime_arr_a,wtime_ftwork,wtime_ftcomtool,wtime_private,hazard_phy_b,hazard_erg_a,hazard_erg_b,hazard_erg_c,hazard_erg_d,hazard_erg_e,winten2_a,winten2_b,winten1_a,winten1_b,decla_a,decla_b,decla_c,winten3_a,winten3_b,winten3_c,winten3_d,winten3_e,winterrupt1,weng1,weng2,weng3,weng4,weng5,condim1,condim2,condim3,condim4,condim5,condim6,ass_cust1,alter_task1,wteam1,satisfaction,wplace4,wplace3,wplace2,wplace1,wpalce_ch,wtime_length1,wtime_length2,wtime_length3,wtime_length4,job1,wtime,wtime_week,wbalance,wwa1,wwa2,wwa3,wwa4,wwa5,heal_risk,heal_abs1,heal_wsick1,asb1,asb2,asb3,asb4,heal_aff,heal_cond,heal_illhe,heal_lim1,heal_prob1,heal_prob2,heal_prob3,heal_prob4,heal_prob5,heal_prob6,heal_prob8,sleep1,sleep2,sleep3,who1,who2,who3,who4,who5,woutside3,woutside4,woutside5,income_con,income_bal,edu,marital,children,panel_survey,ind,ind2,occ,occ2,earning1_r,ptime_r,comp_sizea_r,comp_sizeb_r,stratification,district,household,target,mode,hh_num,eli_num,hm_01_gender,hm_01_year,hm_01_estat,hm_01_rel_t
1591,1026138_1,lv1,1,1,47,15,400,5,48.0,1,2,4,6,2,4,0,1,3,1,2,5,5,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,4.0,2.0,1.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,4.0,2.0,2,1,2.0,2.0,2.0,2.0,3.0,3.0,2,2,1,3,2.0,2,2.0,2.0,2,2,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,6,120.0,0.0,0.0,1.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,1,7.0,7.0,5.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2,2,1,4,4,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1,48.0,1.0,3,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5,4,5,3.0,1,2,2,3.0,2.0,5.0,5.0,1.0,2.0,6.0,1.0,2.0,2,14,75,3,392,400,50.0,4.0,4,1132,10406,1026138,1,1,2,1,1,1976,2,0
1592,1026187_1,lv1,1,2,26,1,200,3,40.0,1,2,2,2,2,4,0,1,2,1,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1,4.0,3.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,4.0,3.0,3.0,2,3,2.0,3.0,3.0,2.0,3.0,2.0,3,5,2,3,5.0,2,3.0,3.0,2,2,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,1,7.0,7.0,5.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,2,2,1,3,4,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,2,3,2,4.0,1.0,5.0,5.0,1.0,3.0,6.0,2.0,2.0,2,10,58,3,314,200,52.0,4.0,4,1132,10407,1026187,1,1,1,1,2,1997,2,0
1593,1026192_1,lv1,1,1,30,7,230,3,40.0,1,2,2,4,2,1,0,1,2,2,3,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1,2.0,1.0,1.0,2.0,2.0,2.0,4.0,3.0,4.0,3.0,4.0,1.0,3,2,3.0,3.0,3.0,3.0,3.0,2.0,3,4,3,3,4.0,2,3.0,3.0,2,4,3.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,5,4,7.0,7.0,6.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,7.0,1.0,3.0,2,2,1,3,3,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,5.0,5.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,5,5,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,1,1,2,3.0,3.0,4.0,5.0,1.0,3.0,6.0,2.0,2.0,2,7,46,2,236,230,52.0,2.0,2,1132,10407,1026192,1,1,1,1,1,1993,2,0
1594,1026193_1,lv1,1,1,29,3,300,4,40.0,1,2,2,3,2,7,0,2,2,3,2,4,1,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2,,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,4.0,3.0,2.0,2,2,5.0,5.0,4.0,3.0,3.0,2.0,2,3,2,3,3.0,1,2.0,3.0,3,2,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,4,5,7.0,4.0,5.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3,2,1,3,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,5.0,5.0,2.0,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,4,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5,4,3,4.0,3,4,4,5.0,3.0,2.0,5.0,1.0,2.0,6.0,2.0,2.0,2,7,46,7,761,300,40.0,7.0,7,1132,10407,1026193,1,1,1,1,1,1994,2,0
1595,1026196_1,lv1,1,1,30,3,230,3,40.0,1,2,2,3,2,4,0,1,2,1,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1,4.0,1.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,1.0,2,2,4.0,4.0,4.0,3.0,4.0,2.0,3,5,3,3,4.0,2,2.0,4.0,2,3,3.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,30.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,4.0,5.0,5,3,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3,3,2,3,3,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,5,3,3,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,2,3,2,4.0,2.0,5.0,5.0,1.0,2.0,4.0,2.0,2.0,2,3,29,3,312,230,40.0,4.0,4,1132,10407,1026196,1,1,1,1,1,1993,2,0
1596,1026198_1,lv1,1,2,24,1,190,2,40.0,1,2,2,2,2,1,1,1,2,3,3,2,7,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1,3.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,3.0,3.0,3.0,3,2,5.0,5.0,4.0,3.0,3.0,2.0,2,4,2,3,5.0,2,4.0,3.0,3,3,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,40.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,1,7.0,7.0,5.0,4.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3,2,1,4,4,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5,5,5,2.0,1,2,1,4.0,1.0,1.0,5.0,1.0,3.0,5.0,2.0,2.0,2,13,71,2,273,190,45.0,3.0,3,1132,10407,1026198,1,1,1,1,2,1999,2,0
1597,1026209_1,lv1,1,2,27,1,270,3,40.0,1,2,2,2,2,7,1,2,2,3,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,2,,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,2.0,3,2,7.0,4.0,5.0,3.0,4.0,2.0,2,4,2,3,3.0,2,2.0,3.0,2,3,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,2,7.0,7.0,7.0,6.0,6.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,1.0,3.0,2,2,1,4,4,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,5,5,4,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,1,2,1,4.0,2.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,2,3,26,3,312,270,40.0,4.0,7,1132,10407,1026209,1,1,1,1,2,1996,2,0
1598,1026222_1,lv1,1,1,31,0,300,4,40.0,1,2,3,1,2,7,1,2,2,3,3,4,4,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,2,2.0,1.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2,,3.0,3.0,2.0,,,3.0,3.0,3.0,4.0,3.0,2.0,3,2,4.0,4.0,4.0,2.0,4.0,2.0,2,4,2,3,4.0,3,2.0,2.0,2,3,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,2,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,2,2,1,3,3,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,4,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,3.0,2,3,2,3.0,3.0,1.0,5.0,1.0,2.0,5.0,2.0,2.0,2,10,62,2,222,300,40.0,4.0,7,1132,10407,1026222,1,1,1,1,1,1992,2,0
1599,1026236_1,lv1,1,2,29,5,410,5,40.0,2,2,2,4,2,4,2,1,2,3,3,5,7,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2,2,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1,4.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,2.0,2,2,2.0,4.0,2.0,3.0,3.0,2.0,2,4,2,3,4.0,2,2.0,1.0,2,2,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,7,1,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2,2,2,4,4,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,5,5,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,5,5,5,2.0,1,2,2,3.0,2.0,1.0,5.0,,1.0,6.0,2.0,2.0,2,13,71,2,273,410,40.0,4.0,4,1131,10408,1026236,1,1,3,3,2,1994,2,0
1600,1026236_2,lv1,1,2,53,3,200,3,40.0,1,2,5,3,2,1,0,1,2,1,2,3,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,2,2.0,1.0,1.0,3.0,2.0,,2.0,2.0,,2.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1,2.0,2.0,4.0,2.0,2.0,1.0,4.0,4.0,4.0,4.0,4.0,2.0,2,1,4.0,7.0,4.0,2.0,5.0,2.0,2,5,1,3,4.0,1,3.0,4.0,2,5,3.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,2.0,7.0,2,6,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,3,3,1,3,3,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,5,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5,5,5,3.0,1,3,2,4.0,1.0,5.0,5.0,2.0,1.0,4.0,1.0,1.0,2,17,86,3,312,200,52.0,2.0,2,1131,10408,1026236,2,1,3,3,2,1994,2,0
1601,1026245_1,lv1,1,1,45,6,800,8,40.0,1,2,4,4,2,6,0,2,2,3,2,5,2,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1,6.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,4.0,4.0,2.0,2,2,3.0,3.0,2.0,2.0,3.0,2.0,2,2,1,3,2.0,2,3.0,2.0,2,3,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,120.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,4,2.0,7.0,7,1,7.0,7.0,7.0,7.0,7.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2,2,1,4,4,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,4,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5,5,5,2.0,2,2,2,3.0,2.0,2.0,5.0,1.0,1.0,6.0,1.0,1.0,2,10,58,3,312,800,40.0,6.0,6,1131,10408,1026245,1,1,2,2,1,1978,2,0
1602,1026245_2,lv1,1,2,41,6,250,3,40.0,1,2,4,4,2,4,0,1,2,3,2,3,6,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,1,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1,4.0,2.0,2.0,2.0,2.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,2,1,2.0,4.0,7.0,2.0,5.0,2.0,2,5,2,3,5.0,1,3.0,2.0,2,3,2.0,4.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,5,4.0,7.0,2,6,7.0,7.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,3.0,2,2,1,3,3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,40.0,2.0,5,4,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5,5,5,3.0,2,3,1,4.0,2.0,2.0,5.0,2.0,1.0,5.0,1.0,1.0,2,17,86,2,246,250,40.0,4.0,4,1131,10408,1026245,2,1,2,2,1,1978,2,0
1603,1026286_4,lv2,1,2,22,3,100,2,36.0,1,2,2,3,1,1,0,1,2,1,2,2,3,1,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,2.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,2,2,7.0,7.0,4.0,2.0,4.0,2.0,3,5,3,4,5.0,1,3.0,4.0,3,4,4.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,60.0,0.0,0.0,0.0,0.0,2,2,2.0,2.0,5.0,5,4.0,7.0,1,7,7.0,5.0,7.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,2,2,1,4,4,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,36.0,1.0,5,5,5,5,5,2.0,0.0,7.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,2.0,1,2,1,3.0,2.0,5.0,5.0,2.0,2.0,4.0,2.0,2.0,2,9,56,5,521,100,40.0,2.0,2,1131,10408,1026286,4,1,4,3,2,1969,2,0
1604,1026294_1,lv1,1,2,33,10,400,5,40.0,1,2,3,5,2,9,0,3,2,3,3,5,4,1,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1,9.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2,2,4.0,4.0,4.0,2.0,3.0,2.0,2,4,2,3,3.0,2,2.0,2.0,2,3,2.0,4.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,5,0.0,0.0,0.0,0.0,0.0,2,2,2.0,1.0,5.0,3,2.0,7.0,7,1,7.0,7.0,7.0,6.0,5.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2,2,1,3,3,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,5.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1,40.0,1.0,4,4,4,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,5,5,5,2.0,1,2,1,2.0,2.0,2.0,5.0,1.0,2.0,7.0,2.0,2.0,2,13,72,2,221,400,40.0,9.0,9,1131,10409,1026294,1,1,1,1,2,1990,2,0
1605,1026303_1,lv2,1,2,59,10,150,2,50.0,1,2,5,5,2,4,0,1,2,1,1,2,5,2,2.0,,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,3,2.0,2.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,7.0,7.0,7.0,1.0,2.0,2.0,1.0,1,4.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,4.0,4.0,2.0,3,3,5.0,5.0,5.0,3.0,5.0,2.0,2,5,2,3,2.0,1,2.0,3.0,3,2,3.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,1.0,1,5,10.0,0.0,0.0,1.0,0.0,2,2,2.0,1.0,5.0,5,4.0,7.0,1,7,7.0,5.0,4.0,7.0,7.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,3,3,2,4,4,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1,50.0,2.0,5,5,5,5,5,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,4,4,4,4.0,3,3,3,5.0,2.0,5.0,5.0,1.0,3.0,4.0,1.0,1.0,2,13,73,9,999,150,50.0,4.0,4,1131,10409,1026303,1,1,2,2,2,1964,2,0
